utt_id,accent,cefr,ref,baseline_hyp,adapted_hyp,changed,wer_baseline,wer_adapted
l2arctic_MBMPS_arctic_a0076,Spanish,,The gray eyes faltered the flush deepened,"The gray eyes faltered, the flush deepened it.","The gray eyes faltered, the flush deep in it.",True,0.14285714285714285,0.42857142857142855
l2arctic_NCC_arctic_a0003,Mandarin,,For the twentieth time that evening the two men shook hands,"For the 20th time that evening, the two men shook hands.","For the 20th time that evening, the two men shook hands.",False,0.09090909090909091,0.09090909090909091
l2arctic_NCC_arctic_a0005,Mandarin,,Will we ever forget it,will we ever forget it?,Will we ever forget it?,True,0.0,0.0
l2arctic_NCC_arctic_a0006,Mandarin,,God bless 'em I hope I'll go on seeing them forever,God bless them. I hope I will go unseen them forever.,God bless them. I hope I will go on seeing them forever.,True,0.45454545454545453,0.2727272727272727
l2arctic_NCC_arctic_a0008,Mandarin,,Gad your letter came just in time,Then your letter came just in time.,Then your letter came just in time.,False,0.14285714285714285,0.14285714285714285
l2arctic_NCC_arctic_a0010,Mandarin,,I'm playing a single hand in what looks like a losing game,and playing a single hand in what looks like a losing game.,and playing a single hand in what looks like a losing game.,False,0.08333333333333333,0.08333333333333333
l2arctic_NCC_arctic_a0013,Mandarin,,He was a head shorter than his companion of almost delicate physique,He was a head shorter than his companion of almost dedicated physics.,He was a head shorter than his companion of almost delicate physics.,True,0.16666666666666666,0.08333333333333333
l2arctic_NCC_arctic_a0018,Mandarin,,There was a change now,There was a change now.,There was a change now.,False,0.0,0.0
l2arctic_NCC_arctic_a0019,Mandarin,,I followed the line of the proposed railroad looking for chances,I followed the line of the proposed railroad looking for chances.,I followed the line of the proposed railroad looking for chances.,False,0.0,0.0
l2arctic_NCC_arctic_a0020,Mandarin,,Clubs and balls and cities grew to be only memories,clubs and boards and cities grew to be only memories.,clubs and boards and cities grew to be only memories.,False,0.1,0.1
l2arctic_NCC_arctic_a0021,Mandarin,,It fairly clubbed me into recognizing it,it fairly clapped me into recognizing it.,it fairly clapped me into recognizing it.,False,0.14285714285714285,0.14285714285714285
l2arctic_NCC_arctic_a0023,Mandarin,,A combination of Canadian capital quickly organized and petitioned for the same privileges,a combination for Canadian capital quickly organized and petitioned for the same privileges.,a combination for Canadian capital quickly organized and petitioned for the same privileges.,False,0.07692307692307693,0.07692307692307693
l2arctic_NCC_arctic_a0026,Mandarin,,It occurred to me that there would have to be an accounting,It occurred to me that there would have to be an accounting.,It occurred to me that there would have to be an accounting.,False,0.0,0.0
l2arctic_NCC_arctic_a0027,Mandarin,,To my surprise he began to show actual enthusiasm in my favor,"To my surprise, he began to show actual enthusiasm in my favor.","To my surprise, he began to show actual enthusiasm in my favor.",False,0.0,0.0
l2arctic_NCC_arctic_a0028,Mandarin,,Robbery bribery fraud,"robbery, bribery, fraud.","robbery, bribery, fraud.",False,0.0,0.0
l2arctic_NCC_arctic_a0030,Mandarin,,I had faith in them,I had faith in them.,I had faith in them.,False,0.0,0.0
l2arctic_NCC_arctic_a0031,Mandarin,,They were three hundred yards apart,They were 300 yards apart.,They were 300 yards apart.,False,0.3333333333333333,0.3333333333333333
l2arctic_NCC_arctic_a0032,Mandarin,,Since then some mysterious force has been fighting us at every step,"Since then, some mysterious force has been fighting us at every step.","Since then, some mysterious force has been fighting us at every step.",False,0.0,0.0
l2arctic_NCC_arctic_a0036,Mandarin,,She turned in at the hotel,She turned in at this hotel.,She turned in at this hotel.,False,0.16666666666666666,0.16666666666666666
l2arctic_NCC_arctic_a0038,Mandarin,,We'll have to watch our chances,We'll have to watch our chances.,We'll have to watch our chances.,False,0.0,0.0
l2arctic_NCC_arctic_a0039,Mandarin,,The ship should be in within a week or ten days,the ship should be in within a week or 10 days.,the ship should be in within a week or 10 days.,False,0.09090909090909091,0.09090909090909091
l2arctic_NCC_arctic_a0040,Mandarin,,I suppose you wonder why she is coming up here,I suppose you wonder why she is coming up here.,I suppose you wonder why she is coming up here.,False,0.0,0.0
l2arctic_NCC_arctic_a0041,Mandarin,,Meanwhile I'll go out to breathe a spell,"Meanwhile, I'll go out to breath a spell.","Meanwhile, I'll go out to breath a spell.",False,0.125,0.125
l2arctic_NCC_arctic_a0045,Mandarin,,He moved away as quietly as he had come,he moved away as quickly as he had come.,He moved away as quickly as he had come.,True,0.1111111111111111,0.1111111111111111
l2arctic_NCC_arctic_a0046,Mandarin,,The girl faced him her eyes shining with sudden fear,"The girl faced him, her eyes shinning with sudden fear.","The girl faced him, her eyes shining with sudden fear.",True,0.1,0.0
l2arctic_NCC_arctic_a0047,Mandarin,,Close beside him gleamed the white fangs of the wolf dog,Close beside him claimed the white fangs of the oof dog.,Close beside him claimed the white fangs of the oof dog.,False,0.18181818181818182,0.18181818181818182
l2arctic_NCC_arctic_a0048,Mandarin,,He looked at the handkerchief more closely,He looked at the handkerchief more closely.,He looked at the handkerchief more closely.,False,0.0,0.0
l2arctic_NCC_arctic_a0051,Mandarin,,The lace was of a delicate ivory color faintly tinted with yellow,"The last was a delicate ivory color, faintly tinted with yellow.","The last was a delicate ivory color, faintly tinted with yellow.",False,0.16666666666666666,0.16666666666666666
l2arctic_NCC_arctic_a0052,Mandarin,,It was a curious coincidence,It was a curious coincidence.,It was a curious coincidence.,False,0.0,0.0
l2arctic_NCC_arctic_a0054,Mandarin,,There was nothing on the rock,There was nothing on the rock.,There was nothing on the rock.,False,0.0,0.0
l2arctic_NCC_arctic_a0059,Mandarin,,His immaculate appearance was gone,his immaculate appearance was gone.,His immaculate appearance was gone.,True,0.0,0.0
l2arctic_NCC_arctic_a0060,Mandarin,,Anyway no one saw her like that,"Anyway, no one saw her like that.","Anyway, no one saw her like that.",False,0.0,0.0
l2arctic_NCC_arctic_a0062,Mandarin,,The men stared into each other's face,the men stared into each other's face.,the men stared into each other's face.,False,0.0,0.0
l2arctic_NCC_arctic_a0063,Mandarin,,Yes it was a man who asked a stranger,"Yes, it was a man who asked a stranger.","Yes, it was a man who asked a stranger.",False,0.0,0.0
l2arctic_NCC_arctic_a0065,Mandarin,,They closed now until his fingers were like cords of steel,They closed down till his fingers were like cords of steel.,They closed down till his fingers were like cords of steel.,False,0.18181818181818182,0.18181818181818182
l2arctic_NCC_arctic_a0067,Mandarin,,Surely I will excuse you she cried,"Surely, I will excuse you, she cried.","Surely, I will excuse you,"" she cried.",True,0.0,0.0
l2arctic_NCC_arctic_a0071,Mandarin,,What was the object of your little sensation,What was the object of your retail sensation?,What was the object of your little sensation?,True,0.125,0.0
l2arctic_NCC_arctic_a0073,Mandarin,,The promoter's eyes were heavy with little puffy bags under them,"The promoter's eyes were heavy, with little puffy bags under them.","The promoter's eyes were heavy, with little puffy bags under them.",False,0.0,0.0
l2arctic_NCC_arctic_a0075,Mandarin,,There has been a change she interrupted him,There has been a change. She interrupted him.,There has been a change. She interrupted him.,False,0.0,0.0
l2arctic_NJS_arctic_a0003,Spanish,,For the twentieth time that evening the two men shook hands,for the 20th time that evening the two men shook hands.,for the 20th time that evening the two men shook hands.,False,0.09090909090909091,0.09090909090909091
l2arctic_NJS_arctic_a0005,Spanish,,Will we ever forget it,Will we ever forget it?,Will we ever forget it?,False,0.0,0.0
l2arctic_NJS_arctic_a0006,Spanish,,God bless 'em I hope I'll go on seeing them forever,God bless them. I hope I'll go on scene then forever.,God bless them. I hope I'll go on scene then forever.,False,0.2727272727272727,0.2727272727272727
l2arctic_NJS_arctic_a0007,Spanish,,And you always want to see it in the superlative degree,and you always want to see it in the superlative degree.,and you always want to see it in the superlative degree.,False,0.0,0.0
l2arctic_NJS_arctic_a0011,Spanish,,If I ever needed a fighter in my life I need one now,"If I ever needed a fighter in my life, I need one now.","If I ever needed a fighter in my life, I need one now.",False,0.0,0.0
l2arctic_NJS_arctic_a0013,Spanish,,He was a head shorter than his companion of almost delicate physique,"He was a head shorter than his companion, of almost delicate physique.","He was a head shorter than his companion, of almost delicate physique.",False,0.0,0.0
l2arctic_NJS_arctic_a0018,Spanish,,There was a change now,There was a change now.,There was a change now.,False,0.0,0.0
l2arctic_NJS_arctic_a0019,Spanish,,I followed the line of the proposed railroad looking for chances,"I followed the line of the proposed rate roll, looking for chances.","I followed the line of the proposed rate roll, looking for chances.",False,0.18181818181818182,0.18181818181818182
l2arctic_NJS_arctic_a0020,Spanish,,Clubs and balls and cities grew to be only memories,clubs and balls and cities grew to be only memories.,clubs and balls and cities grew to be only memories.,False,0.0,0.0
l2arctic_NJS_arctic_a0021,Spanish,,It fairly clubbed me into recognizing it,It firmly clubbed me into recognizing it.,It firmly clubbed me into recognizing it.,False,0.14285714285714285,0.14285714285714285
l2arctic_NJS_arctic_a0022,Spanish,,Hardly were our plans made public before we were met by powerful opposition,hardly were our plans made public before we were met by powerful opposition.,Hardly were our plans made public before we were met by powerful opposition.,True,0.0,0.0
l2arctic_NJS_arctic_a0023,Spanish,,A combination of Canadian capital quickly organized and petitioned for the same privileges,a combination of Canadian capital quickly organized and petitioned for the same privileges.,a combination of Canadian capital quickly organized and petitioned for the same privileges.,False,0.0,0.0
l2arctic_NJS_arctic_a0024,Spanish,,It was my reports from the north which chiefly induced people to buy,It was my reports from the North which chiefly induced people to buy.,It was my reports from the north which chiefly induced people to buy.,True,0.0,0.0
l2arctic_NJS_arctic_a0025,Spanish,,I was about to do this when cooler judgment prevailed,I was about to do this when cooler judgment prevailed.,I was about to do this when cooler judgment prevailed.,False,0.0,0.0
l2arctic_NJS_arctic_a0026,Spanish,,It occurred to me that there would have to be an accounting,it occurred to me that there would have to be an accounting.,It occurred to me that there would have to be an accounting.,True,0.0,0.0
l2arctic_NJS_arctic_a0029,Spanish,,Their forces were already moving into the north country,Their forces were already moving into the North Country.,Their forces were already moving into the north country.,True,0.0,0.0
l2arctic_NJS_arctic_a0031,Spanish,,They were three hundred yards apart,They were 300 yards apart.,They were 300 yards apart.,False,0.3333333333333333,0.3333333333333333
l2arctic_NJS_arctic_a0032,Spanish,,Since then some mysterious force has been fighting us at every step,"Since then, some mysterious force has been fighting us at every step.","Since then, some mysterious force has been fighting us at every step.",False,0.0,0.0
l2arctic_NJS_arctic_a0036,Spanish,,She turned in at the hotel,She turned in at the hotel.,she turned in at the hotel.,True,0.0,0.0
l2arctic_NJS_arctic_a0038,Spanish,,We'll have to watch our chances,will have to watch our chances.,will have to watch our chances.,False,0.16666666666666666,0.16666666666666666
l2arctic_NJS_arctic_a0039,Spanish,,The ship should be in within a week or ten days,The ship should be in within a week or 10 days.,The ship should be in within a week or 10 days.,False,0.09090909090909091,0.09090909090909091
l2arctic_NJS_arctic_a0040,Spanish,,I suppose you wonder why she is coming up here,I suppose you wonder why she's coming up here.,I suppose you wonder why she's coming up here.,False,0.2,0.2
l2arctic_NJS_arctic_a0042,Spanish,,How could he explain his possession of the sketch,How could he explain his possession of the sketch?,How could he explain his possession of the sketch?,False,0.0,0.0
l2arctic_NJS_arctic_a0045,Spanish,,He moved away as quietly as he had come,he moved away as quietly as he had come.,he moved away as quietly as he had come.,False,0.0,0.0
l2arctic_NJS_arctic_a0046,Spanish,,The girl faced him her eyes shining with sudden fear,"The girl faced him, her eyes shining with sudden fear.","The girl faced him, her eyes shining with sudden fear.",False,0.0,0.0
l2arctic_NJS_arctic_a0051,Spanish,,The lace was of a delicate ivory color faintly tinted with yellow,"The lace was of delicate ivory color, faintly tinted with yellow.","The lace was of delicate ivory color, faintly tinted with yellow.",False,0.08333333333333333,0.08333333333333333
l2arctic_NJS_arctic_a0052,Spanish,,It was a curious coincidence,It was a curious coincidence.,It was a curious coincidence.,False,0.0,0.0
l2arctic_NJS_arctic_a0053,Spanish,,Suddenly his fingers closed tightly over the handkerchief,"Suddenly, his fingers closed tightly over the handkerchief.","Suddenly, his fingers closed tightly over the handkerchief.",False,0.0,0.0
l2arctic_NJS_arctic_a0058,Spanish,,I came for information more out of curiosity than anything else,I came for information more out of curiosity than anything else.,I came for information more out of curiosity than anything else.,False,0.0,0.0
l2arctic_NJS_arctic_a0060,Spanish,,Anyway no one saw her like that,"Anyway, no one saw her like that.","Anyway, no one saw her like that.",False,0.0,0.0
l2arctic_NJS_arctic_a0062,Spanish,,The men stared into each other's face,the men stirred into each other's face.,the men stirred into each other's face.,False,0.14285714285714285,0.14285714285714285
l2arctic_NJS_arctic_a0064,Spanish,,The fourth and fifth days passed without any developments,The fourth and fifth days passed without any developments.,The fourth and fifth days passed without any developments.,False,0.0,0.0
l2arctic_NJS_arctic_a0071,Spanish,,What was the object of your little sensation,What was the object of your little sensation?,What was the object of your little sensation?,False,0.0,0.0
l2arctic_NJS_arctic_a0073,Spanish,,The promoter's eyes were heavy with little puffy bags under them,The promoter's eyes were heavy with little puffy bags and rhythm.,"The promoter's eyes were heavy, with little puffy bags under them.",True,0.18181818181818182,0.0
l2arctic_NJS_arctic_a0075,Spanish,,There has been a change she interrupted him,"There has been a change, she interrupted him.","There has been a change, she interrupted him.",False,0.0,0.0
l2arctic_NJS_arctic_a0076,Spanish,,The gray eyes faltered the flush deepened,"The grey eyes faltered, the flash deepened.",The gray eyes faltered. The flash deepened.,True,0.2857142857142857,0.14285714285714285
l2arctic_PNV_arctic_a0003,Vietnamese,,For the twentieth time that evening the two men shook hands,for the 20th time that evening the two men shook hands.,for the 20th time that evening the two men shook hands.,False,0.09090909090909091,0.09090909090909091
l2arctic_PNV_arctic_a0005,Vietnamese,,Will we ever forget it,Will we ever forget it?,Will we ever forget it?,False,0.0,0.0
l2arctic_PNV_arctic_a0006,Vietnamese,,God bless 'em I hope I'll go on seeing them forever,God bless them. I hope I'll go unseen them forever.,God bless them. I hope I will go unseen them forever.,True,0.2727272727272727,0.45454545454545453
l2arctic_PNV_arctic_a0007,Vietnamese,,And you always want to see it in the superlative degree,and you always want to see it in the supportive degree.,and you always want to see it in the supportive degree.,False,0.09090909090909091,0.09090909090909091
l2arctic_PNV_arctic_a0010,Vietnamese,,I'm playing a single hand in what looks like a losing game,I'm playing a single hand in what looks like a losing game.,I'm playing a single hand in what looks like a losing game.,False,0.0,0.0
l2arctic_PNV_arctic_a0011,Vietnamese,,If I ever needed a fighter in my life I need one now,"If I ever needed a fighter in my life, I need one now.","If I ever needed a fighter in my life, I need one now.",False,0.0,0.0
l2arctic_PNV_arctic_a0013,Vietnamese,,He was a head shorter than his companion of almost delicate physique,He was a head shorter than his companion of almost delicate physique.,He was a head shorter than his companion of almost delicate physique.,False,0.0,0.0
l2arctic_PNV_arctic_a0018,Vietnamese,,There was a change now,There was a change now.,There was a change now.,False,0.0,0.0
l2arctic_PNV_arctic_a0020,Vietnamese,,Clubs and balls and cities grew to be only memories,Clubs and bones and cities grew to be only memories.,Clubs and bones and cities grew to be only memories.,False,0.1,0.1
l2arctic_PNV_arctic_a0022,Vietnamese,,Hardly were our plans made public before we were met by powerful opposition,Hardly were our plans made public before we were met by powerful opposition.,How were our plans made public before we were met by powerful opposition?,True,0.0,0.07692307692307693
l2arctic_PNV_arctic_a0023,Vietnamese,,A combination of Canadian capital quickly organized and petitioned for the same privileges,a combination of Canadian capital quickly organized and petitioned for the same privileges.,a combination of Canadian capital quickly organized and petitioned for the same privileges.,False,0.0,0.0
l2arctic_PNV_arctic_a0024,Vietnamese,,It was my reports from the north which chiefly induced people to buy,It was my report from the North which chiefly induced people to buy.,It was my report from the North which chiefly induced people to buy.,False,0.07692307692307693,0.07692307692307693
l2arctic_PNV_arctic_a0026,Vietnamese,,It occurred to me that there would have to be an accounting,It occurred to me that there would have to be an accounting.,It occurred to me that there would have to be an accounting.,False,0.0,0.0
l2arctic_PNV_arctic_a0028,Vietnamese,,Robbery bribery fraud,"robbery, bribery, fraud.","robbery, bribery, fraud.",False,0.0,0.0
l2arctic_PNV_arctic_a0029,Vietnamese,,Their forces were already moving into the north country,Their foxes were already moving into the north country.,Their foxes were already moving into the north country.,False,0.1111111111111111,0.1111111111111111
l2arctic_PNV_arctic_a0030,Vietnamese,,I had faith in them,I had faith in them.,I had faith in them.,False,0.0,0.0
l2arctic_PNV_arctic_a0031,Vietnamese,,They were three hundred yards apart,They were 300 yards apart.,They were 300 yards apart.,False,0.3333333333333333,0.3333333333333333
l2arctic_PNV_arctic_a0032,Vietnamese,,Since then some mysterious force has been fighting us at every step,"Since then, some mysterious force has been fighting us at every step.","Since then, some mysterious force has been fighting us at every step.",False,0.0,0.0
l2arctic_PNV_arctic_a0036,Vietnamese,,She turned in at the hotel,She's turned in at the hotel.,She's turned in at the hotel.,False,0.16666666666666666,0.16666666666666666
l2arctic_PNV_arctic_a0037,Vietnamese,,I was the only one who remained sitting,I was the only one who remained sitting.,I was the only one who remained sitting.,False,0.0,0.0
l2arctic_PNV_arctic_a0038,Vietnamese,,We'll have to watch our chances,We have to watch our chances.,We have to watch our chances.,False,0.16666666666666666,0.16666666666666666
l2arctic_PNV_arctic_a0039,Vietnamese,,The ship should be in within a week or ten days,The ship should be within a week or 10 days.,The ship should be within a week or 10 days.,False,0.18181818181818182,0.18181818181818182
l2arctic_PNV_arctic_a0048,Vietnamese,,He looked at the handkerchief more closely,He looked at the handkerchief more closely.,He looked at the handkerchief more closely.,False,0.0,0.0
l2arctic_PNV_arctic_a0051,Vietnamese,,The lace was of a delicate ivory color faintly tinted with yellow,"The lace was of a delicate ivony color, faintly tinted with yellow.","The lace was of a delicate ivory color, faintly tinted with yellow.",True,0.08333333333333333,0.0
l2arctic_PNV_arctic_a0052,Vietnamese,,It was a curious coincidence,It was a curious coincidence.,It was a curious coincidence.,False,0.0,0.0
l2arctic_PNV_arctic_a0053,Vietnamese,,Suddenly his fingers closed tightly over the handkerchief,"Suddenly, his fingers closed tightly over the handkerchief.",Suddenly his fingers closed tightly over the handkerchief.,True,0.0,0.0
l2arctic_PNV_arctic_a0054,Vietnamese,,There was nothing on the rock,There was nothing on the rock.,There was nothing on the rock.,False,0.0,0.0
l2arctic_PNV_arctic_a0058,Vietnamese,,I came for information more out of curiosity than anything else,I came for information more out of curiosity than anything else.,I came for information more out of curiosity than anything else.,False,0.0,0.0
l2arctic_PNV_arctic_a0059,Vietnamese,,His immaculate appearance was gone,his immaculate appearance was gone.,his immaculate appearance was gone.,False,0.0,0.0
l2arctic_PNV_arctic_a0060,Vietnamese,,Anyway no one saw her like that,"Anyway, no one saw her like that.","Anyway, no one saw her like that.",False,0.0,0.0
l2arctic_PNV_arctic_a0062,Vietnamese,,The men stared into each other's face,The man stared into each other's face.,The men stared into each other's faces.,True,0.14285714285714285,0.14285714285714285
l2arctic_PNV_arctic_a0064,Vietnamese,,The fourth and fifth days passed without any developments,The fourth and fifth days passed without any developments.,The fourth and fifth days passed without any developments.,False,0.0,0.0
l2arctic_PNV_arctic_a0067,Vietnamese,,Surely I will excuse you she cried,"Surely, I will excuse you,"" she cried.","Surely I will excuse you,"" she cried.",True,0.0,0.0
l2arctic_PNV_arctic_a0071,Vietnamese,,What was the object of your little sensation,What was the object of your little sensation?,What was the object of your little sensation?,False,0.0,0.0
l2arctic_PNV_arctic_a0076,Vietnamese,,The gray eyes faltered the flush deepened,"The gray eyes fountered, the flesh deepened.","The gray eyes fountered, the flesh deepened.",False,0.2857142857142857,0.2857142857142857
l2arctic_RRBI_arctic_a0003,Hindi,,For the twentieth time that evening the two men shook hands,for the 20th time that evening the two men shook hands.,for the 20th time that evening the two men shook hands.,False,0.09090909090909091,0.09090909090909091
l2arctic_RRBI_arctic_a0006,Hindi,,God bless 'em I hope I'll go on seeing them forever,God bless them. I hope I will go on seeing them forever.,God bless them. I hope I will go on seeing them forever.,False,0.2727272727272727,0.2727272727272727
l2arctic_RRBI_arctic_a0007,Hindi,,And you always want to see it in the superlative degree,and you always want to see it in the superlative degree.,and you always want to see it in the superlative degree.,False,0.0,0.0
l2arctic_RRBI_arctic_a0008,Hindi,,Gad your letter came just in time,Glad your letter came just in time.,Glad your letter came just in time.,False,0.14285714285714285,0.14285714285714285
l2arctic_RRBI_arctic_a0018,Hindi,,There was a change now,There was a change now.,There was a change now.,False,0.0,0.0
l2arctic_RRBI_arctic_a0020,Hindi,,Clubs and balls and cities grew to be only memories,clubs and bars and cities grew to be only memories.,clubs and bars and cities grew to be only memories.,False,0.1,0.1
l2arctic_RRBI_arctic_a0021,Hindi,,It fairly clubbed me into recognizing it,It fairly clubbed me into recognizing it.,It fairly clubbed me into recognizing it.,False,0.0,0.0
l2arctic_RRBI_arctic_a0022,Hindi,,Hardly were our plans made public before we were met by powerful opposition,Hardly were our plants made public before we were met by powerful opposition.,Hardly were our plans made public before we were met by powerful opposition.,True,0.07692307692307693,0.0
l2arctic_RRBI_arctic_a0024,Hindi,,It was my reports from the north which chiefly induced people to buy,It was my reports from the North which chiefly induced people to buy.,It was my reports from the north which chiefly induced people to buy.,True,0.0,0.0
l2arctic_RRBI_arctic_a0026,Hindi,,It occurred to me that there would have to be an accounting,It occurred to me that there would have to be an accounting.,It occurred to me that there would have to be an accounting.,False,0.0,0.0
l2arctic_RRBI_arctic_a0028,Hindi,,Robbery bribery fraud,"robbery, bribery, fraud.","robbery, bribery, fraud",True,0.0,0.0
l2arctic_RRBI_arctic_a0030,Hindi,,I had faith in them,I had faith in them.,I had faith in them.,False,0.0,0.0
l2arctic_RRBI_arctic_a0038,Hindi,,We will have to watch our chances,We will have to watch our chances.,We will have to watch our chances.,False,0.0,0.0
l2arctic_RRBI_arctic_a0039,Hindi,,The ship should be in within a week or ten days,This ship should be in within a week or 10 days.,This ship should be in within a week or 10 days.,False,0.18181818181818182,0.18181818181818182
l2arctic_RRBI_arctic_a0040,Hindi,,I suppose you wonder why she is coming up here,I suppose you wonder why she is coming up here.,I suppose you wonder why she is coming up here,True,0.0,0.0
l2arctic_RRBI_arctic_a0041,Hindi,,Meanwhile I'll go out to breathe a spell,"Meanwhile, I'll go out to breathe a spell.","Meanwhile, I will go out to breathe a spell.",True,0.0,0.25
l2arctic_RRBI_arctic_a0045,Hindi,,He moved away as quietly as he had come,He moved away as quietly as he had come.,He moved away as quietly as he had come.,False,0.0,0.0
l2arctic_RRBI_arctic_a0047,Hindi,,Close beside him gleamed the white fangs of the wolf dog,Clothes beside him gleamed the white fangs of the wolf dog.,Close beside him gleamed the white fangs of the wolf-dog.,True,0.09090909090909091,0.0
l2arctic_RRBI_arctic_a0048,Hindi,,He looked at the handkerchief more closely,He looked at the handkerchief more closely.,He looked at the handkerchief more closely.,False,0.0,0.0
l2arctic_RRBI_arctic_a0051,Hindi,,The lace was of a delicate ivory color faintly tinted with yellow,"The lace was of a delicate ivory color, faintly tinted with yellow.","The lace was of a delicate ivory color, faintly tinted with yellow.",False,0.0,0.0
l2arctic_RRBI_arctic_a0052,Hindi,,It was a curious coincidence,It was a curious coincidence.,It was a curious coincidence.,False,0.0,0.0
l2arctic_RRBI_arctic_a0058,Hindi,,I came for information more out of curiosity than anything else,I came for information more out of curiosity than anything else.,I came for information more out of curiosity than anything else.,False,0.0,0.0
l2arctic_RRBI_arctic_a0060,Hindi,,Anyway no one saw her like that,"Anyway, no one saw her like that.","Anyway, no one saw her like that.",False,0.0,0.0
l2arctic_RRBI_arctic_a0062,Hindi,,The men stared into each other's face,the men stared into each other's face.,the men stared into each other's faces.,True,0.0,0.14285714285714285
l2arctic_RRBI_arctic_a0063,Hindi,,Yes it was a man who asked a stranger,"Yes, it was a man who asked a stranger.","Yes, it was a man who asked a stranger.",False,0.0,0.0
l2arctic_RRBI_arctic_a0064,Hindi,,The fourth and fifth days passed without any developments,The fourth and fifth days passed without any developments.,The fourth and fifth days passed without any developments.,False,0.0,0.0
l2arctic_RRBI_arctic_a0067,Hindi,,Surely I will excuse you she cried,"Surely I will excuse you, she cried.","Surely I will excuse you,"" she cried.",True,0.0,0.0
l2arctic_RRBI_arctic_a0073,Hindi,,The promoter's eyes were heavy with little puffy bags under them,The prompter's eyes were heavy with little puffy bags under them.,The prompter's eyes were heavy with little puffy bags under them.,False,0.09090909090909091,0.09090909090909091
l2arctic_RRBI_arctic_a0076,Hindi,,The gray eyes faltered the flush deepened,"The gray eyes faltered, the flesh deepened.","The gray eyes faltered, the flesh deepened.",False,0.14285714285714285,0.14285714285714285
l2arctic_SKA_arctic_a0003,Arabic,,For the twentieth time that evening the two men shook hands,For the 20th time that evening the two men shook hands.,For the 20th time that evening the two men shook hands.,False,0.09090909090909091,0.09090909090909091
l2arctic_SKA_arctic_a0005,Arabic,,Will we ever forget it,"Well, we ever forget it.","Well, we ever forget it.",False,0.2,0.2
l2arctic_SKA_arctic_a0006,Arabic,,God bless 'em I hope Iwill go on seeing them forever,God bless them. I hope I will go on seeing them forever.,God bless them. I hope I will go on seeing them forever.,False,0.2727272727272727,0.2727272727272727
l2arctic_SKA_arctic_a0010,Arabic,,I'm playing a single hand in what looks like a losing game,I'm playing a single hand in what looks like a losing game.,I am playing a single hand in what looks like a losing game.,True,0.0,0.16666666666666666
l2arctic_SKA_arctic_a0011,Arabic,,If I ever needed a fighter in my life I need one now,"If I ever needed a fighter in my life, I need one now.","If I ever needed a fighter in my life, I need one now.",False,0.0,0.0
l2arctic_SKA_arctic_a0013,Arabic,,He was a head shorter than his companion of almost delicate physique,He was a head shorter than his companion of almost a delicate physique.,He was a head shorter than his companion of almost a delicate physique.,False,0.08333333333333333,0.08333333333333333
l2arctic_SKA_arctic_a0018,Arabic,,There was a change now,There was a change now.,There was a change now.,False,0.0,0.0
l2arctic_SKA_arctic_a0019,Arabic,,I followed the line of the proposed railroad looking for chances,I followed the lane of the borbozel rear load looking for chances.,I followed the line of the proposal re-load looking for chances.,True,0.36363636363636365,0.2727272727272727
l2arctic_SKA_arctic_a0020,Arabic,,Clubs and balls and cities grew to be only memories,clubs and balls and cities grow to be only memories.,clubs and balls and cities grow to be only memories.,False,0.1,0.1
l2arctic_SKA_arctic_a0021,Arabic,,It fairly clubbed me into recognizing it,it freely clubbed me into recognizing it.,It really clubbed me into recognizing it.,True,0.14285714285714285,0.14285714285714285
l2arctic_SKA_arctic_a0022,Arabic,,Hardly were our plans made public before we were met by powerful opposition,Hardly were our blends made public before we were made by powerful opposition.,Hardly were our plans made public before we were made by powerful opposition.,True,0.15384615384615385,0.07692307692307693
l2arctic_SKA_arctic_a0024,Arabic,,It was my reports from the north which chiefly induced people to buy,It was my rebirth from the North which cheerfully induced people to buy.,It was my rebirth from the north which cheerfully induced people to buy.,True,0.15384615384615385,0.15384615384615385
l2arctic_SKA_arctic_a0025,Arabic,,I was about to do this when cooler judgment prevailed,I was about to do this when color judgment prevailed.,I was about to do this when color judgment prevailed.,False,0.1,0.1
l2arctic_SKA_arctic_a0028,Arabic,,Robbery bribery fraud,"robbery, bravery, fraud.","robbery, bravery, fraud.",False,0.3333333333333333,0.3333333333333333
l2arctic_SKA_arctic_a0030,Arabic,,I had faith in them,I had faith in them.,I had faith in them.,False,0.0,0.0
l2arctic_SKA_arctic_a0031,Arabic,,They were three hundred yards apart,They were 300 yards apart.,They were 300 yards apart.,False,0.3333333333333333,0.3333333333333333
l2arctic_SKA_arctic_a0037,Arabic,,I was the only one who remained sitting,I always the only one who reminds sitting.,I always the only one who remind us to think,True,0.25,0.625
l2arctic_SKA_arctic_a0038,Arabic,,We'll have to watch our chances,We'll have to watch our chances.,We'll have to watch our chances.,False,0.0,0.0
l2arctic_SKA_arctic_a0039,Arabic,,The ship should be in within a week or ten days,The ship should be in within a week or 10 days.,The ship should be in within a week or 10 days.,False,0.09090909090909091,0.09090909090909091
l2arctic_SKA_arctic_a0040,Arabic,,I suppose you wonder why she is coming up here,I suppose you wonder why she is coming up here.,I suppose you wonder why she is coming up here.,False,0.0,0.0
l2arctic_SKA_arctic_a0041,Arabic,,Meanwhile I'll go out to breathe a spell,meanwhile i'll go out to breathe as well,meanwhile I'll go out to breathe as well.,True,0.25,0.25
